"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"
"56"	14.7	1.91100044645256e-06	8.14700823472738e-07	8.57300270560011e-07	8.53105578756833e-07	1.01009272807965e-06	9.61494106995199e-07	9.7850948115538e-07	8.6009764350761e-07	6.77565527089324e-07	7.46275339533252e-07	8.53702167993895e-07	8.43716109509565e-07	1.39348715186899e-06	1.46990500239317e-06	1.03035087055347e-06	1.06976804814187e-06	1.1349439981466e-06	9.12187223255739e-07	1.12468617621183e-06	9.36123471638343e-07	8.2084972416636e-07	8.62974612730857e-07
"57"	14.85	1.90964664342261e-06	8.22795426468748e-07	8.58102182722892e-07	8.63217958310376e-07	1.0195799014883e-06	9.62423515809931e-07	9.70751081132312e-07	8.65189799554205e-07	6.83993931122849e-07	7.34603557290156e-07	8.558528470038e-07	8.56853174951627e-07	1.38174156352692e-06	1.47515070613572e-06	1.05650469663377e-06	1.06916906653077e-06	1.12600978203329e-06	9.10258476583868e-07	1.12324534909784e-06	8.96210992628126e-07	8.20326665479425e-07	8.65369521731804e-07
"58"	15	1.90665047440822e-06	8.58950048794647e-07	8.52108815827994e-07	8.55413111839114e-07	1.01013929444381e-06	9.70348086217464e-07	9.71047655838136e-07	8.78697907840945e-07	6.89706477726205e-07	7.26501662747325e-07	8.58004794500357e-07	8.49793510756027e-07	1.38012926410736e-06	1.48200896242733e-06	1.06626439221992e-06	1.07271556816004e-06	1.13036071507933e-06	9.00155959553055e-07	1.13007501240878e-06	8.73642659078445e-07	8.16245435028526e-07	8.83431564301156e-07
"59"	15.15	1.89885157614371e-06	8.4048219912716e-07	8.51261891189508e-07	9.41601781056641e-07	9.58109866129472e-07	9.56224373713644e-07	9.96872403684846e-07	8.88444632038239e-07	6.81464144523061e-07	7.16236753700663e-07	8.57628073380998e-07	8.67533484110708e-07	1.37178191483158e-06	1.40464198141591e-06	1.06868399606874e-06	1.0770529544703e-06	1.13144790525898e-06	9.04102741948675e-07	1.13225994625258e-06	8.5092556789073e-07	8.13797139938988e-07	8.85047128511803e-07
"60"	15.3	1.8755836009256e-06	8.49302562434021e-07	8.44315753322521e-07	9.53800904672336e-07	9.55420093878716e-07	9.66266354194512e-07	9.94586914285319e-07	8.88286597498525e-07	6.81846837215007e-07	7.13611518775671e-07	8.65861047264582e-07	8.67290151144036e-07	1.14933308915808e-06	1.40504543715305e-06	1.06805473205541e-06	1.072840825996e-06	1.12045587545012e-06	9.04886632045206e-07	1.14431698215277e-06	8.5028544652706e-07	7.99832974359661e-07	8.77374252372445e-07
"61"	15.45	1.85698678581248e-06	8.46518759406702e-07	9.02217925865319e-07	9.55838103354732e-07	9.62866101157156e-07	9.76667553329418e-07	9.95594109414902e-07	8.89039150767708e-07	6.87649626001977e-07	7.0707769464057e-07	8.21104270450049e-07	8.42496598793942e-07	1.18294396705243e-06	1.38446222769117e-06	1.07909067512323e-06	1.12183624598674e-06	1.11193772036348e-06	8.97620162671259e-07	1.14563987469715e-06	8.51268525190574e-07	7.95044439291003e-07	8.65778224042285e-07
"62"	15.6	1.85604754234074e-06	8.56008201142262e-07	8.92133144335665e-07	9.63821270869545e-07	9.63401857087871e-07	9.9098917247602e-07	9.94795712330893e-07	8.87120896444147e-07	6.91776111045315e-07	6.98715946552336e-07	8.22656942808168e-07	8.86639660779874e-07	1.17570479718787e-06	1.39011720049931e-06	9.73890997964776e-07	1.12325759407351e-06	1.10946061674819e-06	9.2241379234632e-07	1.16413916538655e-06	8.29421154462074e-07	7.95761624305139e-07	8.7137062514042e-07
"63"	15.75	1.78968013752089e-06	8.42485445614637e-07	8.70971111028693e-07	9.63412811324033e-07	9.63369085936126e-07	9.89211618029296e-07	9.45380725330213e-07	8.88402180022875e-07	6.93009875809207e-07	7.41174937152372e-07	8.23087012669632e-07	8.84397350808069e-07	1.15776354545518e-06	1.38858453097738e-06	9.96651362237963e-07	1.13110455195137e-06	1.10706680151855e-06	9.15979787963296e-07	1.15994023538328e-06	8.38230860179216e-07	7.81369513512887e-07	8.62503680959611e-07
"64"	15.9	1.76252946174382e-06	8.46245809321927e-07	8.67869944784638e-07	9.68691511788411e-07	9.55220029583358e-07	9.87001892241825e-07	9.44172652191441e-07	9.02491486043621e-07	6.96336922278369e-07	7.46431871529577e-07	8.09877613838598e-07	8.99810607209536e-07	1.14348495172734e-06	1.39615464674107e-06	9.9240007702525e-07	1.13950863166967e-06	1.10042397710005e-06	9.1121374591027e-07	1.10633906777453e-06	8.4452786775319e-07	7.83287126492772e-07	8.69673094693535e-07
"65"	16.05	1.76311308601605e-06	8.56171206816172e-07	8.74563679600752e-07	9.69515204232655e-07	9.31923057268021e-07	9.81616551322232e-07	9.46342320897733e-07	9.00458244754564e-07	7.42369279675783e-07	7.46297019913336e-07	8.23422836703669e-07	8.93317717876821e-07	1.14643944433434e-06	1.35789898557494e-06	9.9622957979022e-07	1.13885618038275e-06	1.10356050407057e-06	8.29905508482177e-07	1.11670384974869e-06	8.314772887635e-07	7.8561843018617e-07	8.62572505750301e-07
"66"	16.2	1.74385784913224e-06	8.43023680951875e-07	8.68414243008078e-07	9.78776329962584e-07	9.43213398607077e-07	1.00013409014425e-06	9.61188037538255e-07	8.01976810565269e-07	7.65176856287166e-07	7.15334092471973e-07	8.34563206800842e-07	8.93556255339526e-07	1.13436961546241e-06	1.35323710444e-06	9.8763261649492e-07	1.1323998508422e-06	1.09650925590913e-06	8.41221297573684e-07	1.14353826423686e-06	8.3644521008057e-07	7.94492433679019e-07	8.56860842584038e-07
"67"	16.35	1.63342168050919e-06	8.17763555464763e-07	8.73420611707037e-07	9.74223591808513e-07	9.45145151749483e-07	1.00318821887147e-06	9.6905921351926e-07	8.21085063754105e-07	7.53442865435317e-07	7.16647984681269e-07	8.38031317074043e-07	9.01449944249409e-07	1.07820408010293e-06	1.47702929249816e-06	9.46250348025982e-07	1.12544892476941e-06	1.07997928654992e-06	8.48709714583266e-07	1.19019535764779e-06	8.31982747023702e-07	8.04579401495938e-07	7.80456297946824e-07
"68"	16.5	1.5579712509314e-06	8.18809832848571e-07	8.81900760325311e-07	9.63253254483375e-07	9.52669818891541e-07	1.05405675749706e-06	9.66367057156259e-07	8.21102643193504e-07	7.55908503430231e-07	7.23118851853295e-07	8.31694303985117e-07	8.99862169118241e-07	1.06378517163509e-06	1.51760296194347e-06	8.82461681807992e-07	1.11335009711386e-06	1.04553992033036e-06	8.84984447720087e-07	1.18840597445158e-06	8.35668960634158e-07	8.08486991465026e-07	7.73857804534952e-07
"69"	16.65	1.56329041190885e-06	8.16826957053517e-07	9.08541004691645e-07	9.65395497278293e-07	9.64395703952371e-07	1.0729816186985e-06	9.85837486844273e-07	8.08372123117559e-07	7.52952372911388e-07	6.89978271043755e-07	8.22591746423545e-07	8.9096422991566e-07	1.06253551535081e-06	1.53198726784731e-06	8.71562491542088e-07	1.11338029124951e-06	1.04074660306289e-06	8.68835576840733e-07	1.19576279498508e-06	8.52889549351945e-07	9.35517385350745e-07	7.72048931863454e-07
"70"	16.8	1.53089321559826e-06	8.25480236780518e-07	9.08268158442339e-07	9.4737275670367e-07	9.54748563665561e-07	1.05789172652638e-06	9.94793452348522e-07	8.25878834045848e-07	7.69692645097709e-07	6.73998612881794e-07	8.25351004763159e-07	8.93327542591085e-07	1.06560315950408e-06	1.51243102175287e-06	8.70377805148166e-07	1.08178247816069e-06	1.03789914123033e-06	8.57698055323007e-07	1.18852030288998e-06	7.75549613688713e-07	9.36615020274407e-07	7.66239926731917e-07
"71"	16.95	1.50125995772028e-06	8.36912313583059e-07	9.12347437849053e-07	9.27121883210971e-07	9.49637872950469e-07	1.09023702742047e-06	9.86110757914372e-07	8.27245122291456e-07	7.69671027644124e-07	6.69086724895677e-07	9.70086645067666e-07	9.11986433741261e-07	1.00658516432677e-06	1.52458545554596e-06	8.70958942077476e-07	1.08620575429537e-06	1.02813441066222e-06	8.56257085044509e-07	1.19124340142031e-06	7.6701590556811e-07	9.41252093629993e-07	7.74245977781147e-07
"72"	17.1	1.50573342304019e-06	8.37784920638503e-07	9.17193904794142e-07	9.25691208697755e-07	9.61481471243919e-07	1.09908750716357e-06	1.00095932034749e-06	8.20617335690544e-07	7.72807996445524e-07	6.55088457536404e-07	9.48713095326551e-07	9.09147200672596e-07	9.844060143401e-07	1.53291800010582e-06	8.6900181573689e-07	1.08513317522637e-06	9.90142446271139e-07	8.55733924909022e-07	1.18461514288895e-06	7.70816133493222e-07	9.41639665967471e-07	7.68136283176802e-07
"73"	17.25	1.48249430906812e-06	8.12396058112185e-07	9.17651327076993e-07	8.97951361408367e-07	9.61727633629291e-07	1.05110464571e-06	9.9935463576498e-07	8.21469194486623e-07	7.89645639473128e-07	6.93502870077083e-07	9.47815992184566e-07	9.05725650729789e-07	9.8726307424053e-07	1.52783915370714e-06	8.72302076016852e-07	1.09455832715021e-06	9.80245755290669e-07	8.66094077505961e-07	1.16623997194999e-06	7.48265746642526e-07	9.36072977515842e-07	8.20265172853126e-07
"74"	17.4	1.48005423584864e-06	8.13566039578677e-07	9.12651650281894e-07	8.88074945798976e-07	9.72203931349755e-07	1.04384641991542e-06	1.0019374957112e-06	8.72120505081288e-07	7.90594933715719e-07	7.06068225906554e-07	9.48037810659291e-07	9.07977248139093e-07	9.87463759050891e-07	1.53676456749762e-06	8.49152502603408e-07	1.08624564717076e-06	1.03147728974078e-06	9.0395445078384e-07	1.16323393912063e-06	7.64586239707674e-07	9.3683170632166e-07	8.19967271192624e-07
"75"	17.55	1.45690458094729e-06	7.99300297279652e-07	9.17011252944977e-07	9.27031903505017e-07	9.88829643856284e-07	1.03876780476763e-06	9.91072183624621e-07	8.6273985083855e-07	7.8629288180004e-07	7.06256272577661e-07	9.45417481568924e-07	9.08385172431834e-07	9.79714936848737e-07	1.54119039696602e-06	8.70030146663613e-07	1.081214343515e-06	1.02904371617988e-06	8.8850762364384e-07	1.15858810814612e-06	7.54078508437374e-07	9.41276437873447e-07	7.78722391481553e-07
"76"	17.7	1.4184606057503e-06	7.95625126002937e-07	9.20827516237989e-07	9.34856755557569e-07	9.88601468137793e-07	1.05838081002398e-06	9.86222019304829e-07	8.59002821671643e-07	7.82964909058758e-07	6.96826222303119e-07	9.25379016098424e-07	9.1275337265889e-07	9.77449522984889e-07	1.53047866880314e-06	8.67777193448348e-07	1.06642113878187e-06	1.03045811478203e-06	8.84476053245574e-07	1.16514219340202e-06	7.5016087708007e-07	9.34942443568992e-07	7.66295387626636e-07
"77"	17.85	1.40861448284957e-06	7.80819155104788e-07	9.03705304257288e-07	9.38574254173179e-07	9.85260235917432e-07	1.07242072442258e-06	9.93002000152887e-07	8.53106459816878e-07	7.9510950031479e-07	6.99040866730759e-07	9.40315148368143e-07	9.13051429637716e-07	9.85221093964244e-07	1.52718147345825e-06	8.70169182450886e-07	1.06638487114616e-06	1.01348482412062e-06	8.96552280746046e-07	1.17840731885568e-06	7.35493648514221e-07	9.41019070231867e-07	7.55837365174865e-07
"78"	18	1.42900096474496e-06	7.1487088608212e-07	8.95380360246261e-07	9.33956404553311e-07	9.79444761785294e-07	1.08903458524572e-06	1.07733513464066e-06	8.64654313391314e-07	7.90909874847295e-07	7.06605067407862e-07	9.75184535926484e-07	9.18903533268575e-07	9.91716359568049e-07	1.52308260623773e-06	8.63586162713574e-07	1.05010165927275e-06	1.01261195976755e-06	9.03862591838488e-07	1.22487325826917e-06	7.09839817449205e-07	9.31222891688036e-07	7.32570233311704e-07
"79"	18.15	1.42965098464768e-06	7.12921261583278e-07	8.96653056188531e-07	9.43580191239548e-07	8.97605161426832e-07	1.08910971821958e-06	1.07462852319872e-06	8.75720796344046e-07	8.08382168995756e-07	6.97184249526538e-07	9.72493852070209e-07	9.55256344040632e-07	9.98896189194698e-07	1.47401753268136e-06	8.74436777114394e-07	1.03232161785799e-06	1.0226123996504e-06	9.03496165926455e-07	1.21946534062771e-06	6.942860508282e-07	9.30385986965345e-07	7.43813175783207e-07
"80"	18.3	1.35816756953688e-06	7.14527819044003e-07	8.88334589543455e-07	9.3472714826852e-07	8.96108616000275e-07	1.10913171142646e-06	1.07029185223492e-06	8.88072936423128e-07	8.09399691670326e-07	7.1333151349166e-07	9.67287666328315e-07	9.36854668913342e-07	9.96865704155917e-07	1.45765195798663e-06	8.86315908335075e-07	1.03774781384068e-06	9.94622607727729e-07	9.02670007746929e-07	1.15534684923015e-06	7.31559123327696e-07	9.23386445245002e-07	7.52885669958979e-07
"81"	18.45	1.13127476189862e-06	7.189201683806e-07	8.88178419769775e-07	9.52101468068749e-07	9.02840067622415e-07	1.08951644473875e-06	1.07098378247522e-06	8.72407200732849e-07	8.31120053002806e-07	7.03174247504608e-07	9.69842045228821e-07	9.41608196259524e-07	9.86154347916434e-07	1.46077582098515e-06	8.98061512247322e-07	8.9740910923257e-07	8.84984336625386e-07	9.18996127315175e-07	1.1314187432182e-06	7.31337440136416e-07	9.1892940747395e-07	7.5977651691713e-07
"82"	18.6	1.13736371590091e-06	7.03758949199669e-07	8.90022724975281e-07	9.51451835579858e-07	9.09056389662318e-07	1.08188444170669e-06	1.07008723784355e-06	8.8810757031248e-07	8.25535204892945e-07	6.95109759963724e-07	9.69845445591869e-07	9.47653331558786e-07	9.65834944449678e-07	1.45903883721967e-06	8.78148311058215e-07	8.85394996321923e-07	8.95642879706046e-07	9.11292706190576e-07	1.12610745846721e-06	7.38376878980865e-07	9.97665745168513e-07	7.98189838103919e-07
"83"	18.75	1.09231068111707e-06	7.05606441781462e-07	1.02615322807137e-06	9.50972289212165e-07	9.22042697293017e-07	1.07266678055529e-06	1.08220111743008e-06	8.86301124064352e-07	8.40271291508347e-07	7.37254302407375e-07	9.73030749595125e-07	9.50724056541765e-07	9.48251834889028e-07	1.45320216264533e-06	8.76417727046373e-07	9.0637362672292e-07	8.6514946256612e-07	9.09211743260275e-07	1.13018049648994e-06	7.50407623895388e-07	9.55902476494166e-07	7.5758122040173e-07
"84"	18.9	1.04707401336196e-06	6.96614214225549e-07	1.04452824699076e-06	9.59839562968744e-07	9.11251494100877e-07	1.13313759245552e-06	1.10211259940477e-06	8.84622539616567e-07	8.29675435842248e-07	7.40420385019548e-07	9.62195296107332e-07	9.47931398733782e-07	9.41062294795063e-07	1.47360331162814e-06	8.74709275778997e-07	8.97061653304994e-07	8.65432065304447e-07	9.79661630064285e-07	1.11056135236112e-06	7.48120442113294e-07	9.70884653801177e-07	7.46896629655354e-07
"85"	19.05	1.05796633931606e-06	6.88666445086268e-07	1.04370921182581e-06	9.58689357340918e-07	9.06886210511214e-07	1.12121254485174e-06	1.09714804749636e-06	9.35986863032901e-07	8.29325377308721e-07	7.50753103474096e-07	9.63432180822532e-07	9.48040411699699e-07	8.6427277819763e-07	1.46828995583245e-06	8.8145652144212e-07	8.809375295863e-07	7.61963671000116e-07	9.72939736426219e-07	1.09551929337985e-06	7.48386488875968e-07	9.83200600181111e-07	7.48825067010655e-07
"86"	19.2	1.06490871468354e-06	6.59348007680925e-07	1.03367614840224e-06	9.85915257154474e-07	9.0682730594323e-07	1.04247282563438e-06	1.08992655863972e-06	9.28666156118312e-07	8.12952414128166e-07	7.44367267631126e-07	9.67039319428559e-07	9.48594518065592e-07	8.52651963719888e-07	1.39667112580472e-06	8.77614877428252e-07	8.85862340002943e-07	7.75944865374113e-07	9.03893831113057e-07	1.0709132965466e-06	7.50527270165068e-07	9.97221020372461e-07	7.48451986148022e-07
"87"	19.35	1.06754650864061e-06	6.60210262634436e-07	1.0564795979016e-06	9.85992030567168e-07	8.95186794932117e-07	1.06210287479411e-06	1.09904144460657e-06	9.3065189673158e-07	8.10774939643644e-07	7.33538545627167e-07	9.85068827543871e-07	9.6186079396729e-07	8.53563755797064e-07	1.28702979701179e-06	8.9456900865882e-07	8.94237916432815e-07	7.69585716010449e-07	9.13522547366614e-07	1.0700910477732e-06	7.30353623102549e-07	1.00035295359203e-06	7.56202614547884e-07
"88"	19.5	1.07732186995706e-06	6.63708520325156e-07	1.05844593427296e-06	9.76051332053732e-07	8.88392402556631e-07	1.0649078147546e-06	1.07783518044677e-06	9.3433478565207e-07	8.15947997286642e-07	7.33097867549821e-07	9.84620187932795e-07	9.51740984500259e-07	8.55117823914838e-07	1.27785270018077e-06	8.93387565645231e-07	9.03182677370606e-07	8.66917691796402e-07	9.20472946900844e-07	1.06921791905827e-06	7.23983530240596e-07	1.01527690699472e-06	7.66829769791132e-07
"89"	19.65	1.03077554276476e-06	6.73242381161145e-07	1.06084612201656e-06	9.9053639560505e-07	8.89551148826219e-07	1.06739341490236e-06	1.08005691053445e-06	9.30966514047118e-07	8.13594883746566e-07	7.41483134800745e-07	9.79633787874742e-07	9.56166460344707e-07	8.58344122544903e-07	1.28531154272776e-06	8.74828755213743e-07	9.01223665222038e-07	8.59992884129542e-07	9.40056320057627e-07	1.0098611645589e-06	7.24769357531135e-07	1.01000258900114e-06	7.66615375082118e-07
"90"	19.8	1.10394635364297e-06	6.80133765123016e-07	1.12701860248804e-06	9.9380060244501e-07	9.09874703699544e-07	1.0647746334159e-06	1.09577298612406e-06	9.42148843662477e-07	8.1912187423386e-07	7.98829690543629e-07	9.77309475878532e-07	1.00810054534087e-06	8.62640940482e-07	1.2754693724124e-06	8.7577674471699e-07	8.98706870030975e-07	8.59663466885989e-07	9.52876416215063e-07	9.92696311904369e-07	7.25611104033841e-07	1.00952466979576e-06	7.50563374860889e-07
"91"	19.95	1.11171085787902e-06	6.78035889577942e-07	1.14442971316117e-06	9.89634465982011e-07	9.33811982587078e-07	1.0640012072927e-06	1.10785417182159e-06	9.42882160693522e-07	8.16518176186914e-07	8.13980928182993e-07	1.01320807485775e-06	1.02451694548321e-06	8.68424062207234e-07	1.35509993676271e-06	8.57422176523484e-07	8.97716484900003e-07	8.61041255438593e-07	9.64023869182539e-07	9.79614585527467e-07	7.36197267542027e-07	1.00343126852098e-06	7.62796827765117e-07
"92"	20.1	1.11215788450462e-06	6.78529059227064e-07	1.10406407438995e-06	9.1739961043437e-07	9.85019780628505e-07	1.06299029196157e-06	1.01954575859154e-06	9.488963616172e-07	8.36641966987072e-07	7.87096526032041e-07	1.02542887395041e-06	1.01590513582149e-06	8.71873872089545e-07	1.35389360711587e-06	8.69679798607593e-07	9.39850412245884e-07	8.61549575203462e-07	9.66928245224336e-07	9.77035716683979e-07	7.4366895961015e-07	9.9213440521885e-07	7.77057994772542e-07
"93"	20.25	1.11191244010984e-06	6.40812445431374e-07	1.10351959016735e-06	9.28359973321033e-07	9.73066747888639e-07	1.07546688257355e-06	1.01767027351862e-06	9.45969929266055e-07	8.39851276324633e-07	7.85313285305082e-07	1.02197975754058e-06	1.00736575663025e-06	8.57513903538806e-07	1.33982481662003e-06	8.71077720794385e-07	9.46428918628117e-07	8.55825602436472e-07	9.86973931925579e-07	9.69269977594794e-07	7.43913604602531e-07	9.91634024823121e-07	7.70526034828479e-07
"94"	20.4	1.11325060338502e-06	6.32700490314823e-07	1.09511838328337e-06	9.20144452226041e-07	9.56330855297589e-07	1.06755561130075e-06	1.01675649024772e-06	9.47625439182051e-07	8.93314356624933e-07	7.90780863030999e-07	9.67521917315744e-07	1.00470380258806e-06	8.59124700837683e-07	1.3556717722576e-06	8.67124913559691e-07	9.43971364292709e-07	8.57238649307949e-07	9.89918453415715e-07	9.68382473682585e-07	7.39849477387687e-07	9.9761234912321e-07	8.49433916846986e-07
"95"	20.55	1.11292268692399e-06	6.33588944214531e-07	1.10670699928876e-06	9.12291683742104e-07	9.56115631050007e-07	1.06036617442714e-06	1.11815269115345e-06	9.38206579580725e-07	8.98279771475871e-07	7.89745398389278e-07	9.64965230856279e-07	9.97863044916031e-07	8.57870283161524e-07	1.35689516331136e-06	8.87446964371194e-07	9.42025851889618e-07	8.4625636125161e-07	1.00991012547513e-06	9.65585797248825e-07	7.38940491838392e-07	1.01197764132412e-06	8.56358236622286e-07
"96"	20.7	1.11668600796872e-06	7.17622463221106e-07	1.10982724985297e-06	9.13111656882876e-07	9.55502988636293e-07	1.07028191186171e-06	1.12401539907289e-06	9.47447426747875e-07	8.93176365132977e-07	8.11757004763829e-07	9.59723993618122e-07	9.87504126013189e-07	8.53762754623775e-07	1.35208924827782e-06	8.90762498597871e-07	9.40612715166418e-07	8.26716647663472e-07	1.00896879163621e-06	9.57221116988503e-07	7.45244037022837e-07	1.07612361654567e-06	8.67199610687588e-07
"97"	20.85	1.10940959281644e-06	7.25063216807075e-07	1.13910888783533e-06	9.1282680702078e-07	9.38564065391335e-07	1.05087514234868e-06	1.10658418723153e-06	8.52736174596275e-07	9.16981011764078e-07	8.02370256135234e-07	9.55146671700255e-07	9.85407073800234e-07	8.26466504179895e-07	1.35316841195685e-06	8.9055532602105e-07	9.52598019704229e-07	8.28584015996112e-07	1.00140860613984e-06	9.43066597958168e-07	7.48771785846881e-07	1.06503165669784e-06	8.65428735975392e-07
"98"	21	1.11613353295604e-06	7.16327146739988e-07	1.14050779160026e-06	9.10562199598103e-07	8.79446670173694e-07	1.06358032797991e-06	1.09818775248365e-06	8.47039576818174e-07	9.21682072516885e-07	8.60232704963805e-07	9.51091643325301e-07	9.68204087817244e-07	7.57630191457986e-07	1.36545832820845e-06	9.12951726277608e-07	9.41649755978484e-07	8.2907274388149e-07	1.06515627124835e-06	9.45290470504228e-07	7.72546616360886e-07	1.05404294069162e-06	8.64658768358201e-07
"99"	21.15	1.1038857337032e-06	7.10211328665721e-07	1.08765836154424e-06	9.20135846575621e-07	9.68916555413221e-07	1.0624031674904e-06	1.08944589645807e-06	8.55820683543645e-07	9.0755558370761e-07	8.61377035527365e-07	9.60184664756949e-07	9.17538168858881e-07	7.97016350963378e-07	1.38374726286561e-06	9.21136851097403e-07	8.37460937563609e-07	8.1538787687781e-07	1.09301932822553e-06	9.54484934683607e-07	7.23323386146684e-07	1.04977721799453e-06	8.62738214454449e-07
"100"	21.3	1.10200621462409e-06	7.16975125361974e-07	1.07850219830311e-06	9.30974093683946e-07	9.71865515704492e-07	1.05799370207737e-06	1.1376787314584e-06	8.51285551421729e-07	8.9387992495169e-07	8.82708671475097e-07	9.69149489532467e-07	9.14820994442601e-07	7.94399047656479e-07	1.3744262566119e-06	9.33550337118411e-07	8.38840988404473e-07	8.19503985923911e-07	1.26057107628781e-06	9.55831140326109e-07	7.13943326643951e-07	9.89183004835917e-07	8.60827084642379e-07
"101"	21.45	1.10423677849431e-06	7.19164066964836e-07	1.08009301524466e-06	9.44860988059614e-07	9.7674920535472e-07	1.06503094756671e-06	1.13769575637301e-06	8.46429108339285e-07	8.83455003012773e-07	8.88132683951856e-07	9.88107289715775e-07	9.10741474708743e-07	7.89027724014848e-07	1.3687349562697e-06	9.20940087936612e-07	8.44276872275107e-07	8.3304358338143e-07	1.27085448540672e-06	9.57862296721556e-07	7.2472228242682e-07	9.89130862541692e-07	8.56171583579598e-07
"102"	21.6	1.10470329875682e-06	6.75434802521913e-07	1.08718726655082e-06	9.3734190926296e-07	9.88050518740155e-07	1.05627332587985e-06	1.13870240867428e-06	8.37219901712184e-07	9.01415565516996e-07	8.95601425212565e-07	9.84000682897548e-07	9.08818206755919e-07	7.74493500348869e-07	1.37184333407018e-06	9.2781955441091e-07	8.32912896741964e-07	9.46857279110753e-07	1.27206564396518e-06	9.60262222208314e-07	7.29172023934684e-07	9.9722205867372e-07	8.26533605179839e-07
"103"	21.75	1.09601878569688e-06	7.07882112226307e-07	1.08705079829524e-06	8.63123600036157e-07	1.01344639760032e-06	1.07577271477762e-06	1.12866094758933e-06	8.18767709409688e-07	9.14729504082401e-07	9.23296459666062e-07	9.88379809361536e-07	9.88470840991918e-07	7.8906771912894e-07	1.36888679182229e-06	9.26756570031248e-07	8.15345710209403e-07	9.63783952829095e-07	1.25884745187416e-06	9.60873696715872e-07	7.42619712198029e-07	9.93802160775802e-07	8.27268050185672e-07
"104"	21.9	1.10721366758881e-06	6.95719023646269e-07	1.0899840659964e-06	8.68936198104846e-07	1.02489356852729e-06	1.10450918311832e-06	1.13312189266896e-06	8.02947346220436e-07	9.50870324316311e-07	9.30797449494328e-07	9.84669074337069e-07	9.88254966531176e-07	7.97473334805406e-07	1.36556937321927e-06	9.30374034315776e-07	8.33445995724162e-07	9.85779575545895e-07	1.25691622323415e-06	9.43275227092618e-07	7.405743869503e-07	9.98761518325259e-07	8.46810143502369e-07
"105"	22.05	1.09609030010253e-06	7.09378414299141e-07	1.03868826673739e-06	8.85456804723707e-07	1.04225621910895e-06	1.09107521685788e-06	1.13246258882666e-06	8.41925380285585e-07	9.4921859916573e-07	9.46016071536409e-07	9.83479324493711e-07	9.8444637638079e-07	7.39255825609917e-07	1.3827799922886e-06	9.23042151412821e-07	7.40345726733607e-07	9.76677136335797e-07	1.25547744580673e-06	9.54368573391537e-07	7.5284321979282e-07	9.93047097630117e-07	8.44466326469142e-07
"106"	22.2	1.09801402813198e-06	7.06557998496107e-07	1.02949800988832e-06	8.7035566841114e-07	1.04723317794588e-06	1.07915124905276e-06	1.1324666139038e-06	8.31057708832129e-07	9.51076823417923e-07	9.61561900500027e-07	9.81101586975123e-07	9.48501376842208e-07	7.31707415001406e-07	1.37077347531088e-06	9.3403478531003e-07	7.38705527935887e-07	9.9297761482027e-07	1.24537153791909e-06	9.36766744809451e-07	7.52156971901791e-07	1.09201689516978e-06	8.37650222063421e-07
"107"	22.35	1.09942992312867e-06	7.11367484054989e-07	1.0448405572856e-06	8.8856002107999e-07	1.05677172017601e-06	1.0815453711593e-06	1.12764284642238e-06	8.31353164577724e-07	9.74752716462636e-07	9.3094065466671e-07	1.00390824006409e-06	9.4902076920856e-07	7.4187433899759e-07	1.39140636453115e-06	9.07410408222726e-07	7.37056190303667e-07	9.93413113315299e-07	1.27400732254734e-06	9.56718904497317e-07	8.10844401671008e-07	1.09019508160708e-06	8.38245152702674e-07
"108"	22.5	1.08703862001593e-06	7.00862446033695e-07	1.03727882650684e-06	8.89125030836437e-07	1.07227691664909e-06	1.08729349523506e-06	1.13167472130326e-06	8.46333243041988e-07	9.90312944068103e-07	9.28449296771091e-07	1.00166153638685e-06	9.30269038170213e-07	7.36612922226433e-07	1.39680828241867e-06	8.98465800056105e-07	7.27229701788159e-07	1.00451691892511e-06	1.2742276107717e-06	9.5887895644146e-07	8.09260676174238e-07	1.08662051411045e-06	8.29967674352436e-07
"109"	22.65	1.08638035214956e-06	6.86841291961087e-07	1.0358471772612e-06	9.35775765443941e-07	1.07323620586814e-06	1.09089139075259e-06	1.14271238996005e-06	8.57033716607307e-07	9.8004261984292e-07	9.83238193673062e-07	9.87504940502916e-07	9.29671231840181e-07	7.35150403748617e-07	1.42928481814978e-06	9.01345876637865e-07	7.3941392379522e-07	1.00802563608932e-06	1.29690127755699e-06	9.46108122421668e-07	8.047157944484e-07	1.09169164212066e-06	8.25130884252368e-07
"110"	22.8	1.08683467085336e-06	6.91103261143385e-07	1.04623762140511e-06	9.62129130702929e-07	1.07798872939954e-06	1.11378465062324e-06	1.13429068536703e-06	8.55465056688909e-07	1.00863551269675e-06	9.82174299751169e-07	9.7448415575905e-07	9.19427677962438e-07	7.48613394604718e-07	1.41034850817868e-06	9.15511358234915e-07	7.19801354477743e-07	1.06383066134478e-06	1.2906026540835e-06	9.28239288903112e-07	7.99524129523835e-07	1.08741801591221e-06	8.50073412731525e-07
