"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"
"110"	21.5	0.102801406592872	0.153463535604488	0.0367687879305127	-0.276674445896585	-0.171968174370816	0.200927519234502	-0.0197357140183391	-0.228806443472123	-0.0970019861818714	-0.213748538515548	-0.0121719386947525	0.132933551351003	0.0270330028420649	-0.0431459591921584	0.118099661435238	-0.0992855629069662	-0.215847893716586	-0.179781158493867	0.327190257007787	-0.0671170680811163	-0.0797901558445249	-0.0403908463532878	0.0393858874963542	0.00176558922400998	0.32149417233739	0.0200729119710681	-0.349695783353995	0.0515255740748772	-0.0141568001843669	-0.165379229993307	0.164534231503976	-0.17741177617439	0.166139849844162	-0.11839490205709	0.0224434893212958	-0.178758701437872	0.189152115932666	-0.0988354827946992	0.0559684597929913	0.0386362287859282	-0.2151093806092	-0.0516810449896909	-0.0255503227990018	0.0989884198559912	-0.0923161348595827	0.0745008441936595	-0.170680823355033	-0.0705384929895845	-0.184434486444864	0.0715406392419388	-0.0736251631649785	-0.00924671169465695	-0.108438949059388	-0.269314153345537	-0.270148713126961	0.00189305341014494	0.21276043470474	-0.0289782220576871	-0.179511820218621	-0.1865116685972	-0.223508837566606	-0.0596902079894227	0.210840997464332	-0.229820914614092	-0.157902420892807	-0.212092876961702	-0.033171864939249	0.0309183726061991	0.0244183642732666	0.00764114622434617	-0.0683690428651244	0.347601748265132	0.104279789124043	-0.100984010797545	0.0300190601932224	0.132998760662003	0.115467152653261	0.0142456962518506	0.241558197400599	0.0738284371440199	-0.226435254182479	-0.154514269148364	0.146901704508322
"111"	21.625	0.112221383917014	0.148579304888656	0.0297577216966192	-0.268017248698046	-0.15294961516516	0.201935986213182	-0.0740713051283471	-0.233210980009351	-0.138245484180903	-0.207666616785505	-0.0184021210851623	0.126768629825403	0.0122730378634647	-0.0797223209995967	0.147961677180696	-0.0922743550136785	-0.182745149524893	-0.13338666713969	0.325115132944698	-0.0613250212237392	-0.0906861957644779	-0.0512616566614262	0.0255289416835016	0.0219003266318581	0.331861611353102	0.00421095501286659	-0.350179304535849	0.0617969688660145	-0.0177700413232366	-0.186598789099348	0.166814387504269	-0.203106747542641	0.184365098300766	-0.0881188352919871	-0.022722305616879	-0.151907943078879	0.179323118427608	-0.111950994757864	0.0439331381048425	0.0461037379847387	-0.211862976871511	-0.0632186214091303	-0.0234217839741079	0.082127788735959	-0.103621495715813	0.0754187939659123	-0.147251115320548	-0.0684324571399496	-0.203599693785166	0.0921864276081106	-0.0640674901954035	0.00739021041785394	-0.100437970112688	-0.309103810088212	-0.25540727194689	0.0422146611359865	0.2402775430148	-0.0323303635477658	-0.171964309839413	-0.170547998566276	-0.252243062081019	-0.0919372636805838	0.215724581983557	-0.218279883646294	-0.177765325001083	-0.209540459069308	0.00381454884075323	0.038019861389143	0.0161079529998068	0.0262362730102786	-0.046545051578162	0.348793603584666	0.0964667337539985	-0.0735789309992626	0.0564091254552154	0.103419579750818	0.118892175558015	0.0263600720783776	0.2328542305542	0.0820872060978092	-0.261308121411717	-0.174790484479718	0.15311914930848
"112"	21.75	0.123689089894284	0.154404556171771	0.0305478718800979	-0.270288344541422	-0.151759989303386	0.206365631414449	-0.0684668125257641	-0.250033840370358	-0.0211922128918383	-0.17322685659197	-0.0040850240837616	0.127460938667352	0.02366481775026	-0.0957273332533598	0.144362646813121	-0.0916881499595121	-0.237763084089082	-0.144729688744312	0.301030324075386	-0.0550151019884038	-0.0665149274213965	-0.0583134119926333	0.0556440055167786	0.0245885188525016	0.280090597409149	0.0337809698675359	-0.349143892243041	0.0560345581910508	-0.0129976486220122	-0.193808945988331	0.170658779184136	-0.12317000628447	0.15916587626846	-0.120385856802865	-0.0122897379380356	-0.145772690262952	0.176092356076502	-0.0968500667187246	0.0441166062170677	0.0369996685943684	-0.214982526346683	-0.0711836235400535	-0.0259883256986879	0.101200288952989	-0.107691387027054	0.0766321260656066	-0.102320425735391	-0.0689218150435019	-0.198873669282761	0.0377013500590093	-0.0505640175143636	0.0391071753739142	-0.0641895024642064	-0.28226986086776	-0.259038634063467	0.0241920947718128	0.248240715605078	-0.0517999646808624	-0.191508571441165	-0.175862919558596	-0.242734493201893	-0.101028260049992	0.206812487445145	-0.244698001380584	-0.200261488132881	-0.204942375041882	-0.0267513870104991	0.0481307855673328	-0.00564078431550409	0.00320814528636086	-0.0246578098210328	0.351631123679952	0.0907147111884891	-0.0749912480325237	0.00702532608021546	0.0391593059573261	0.112355924487385	0.051576789056593	0.240518544692744	0.0563127844055934	-0.231009098603271	-0.144901165600978	0.145644943446995
"113"	21.875	0.12561661617305	0.144794068433899	0.0305417993384733	-0.268034207838919	-0.157121333002719	0.205926104050232	-0.0411583981392814	-0.2608072184249	0.0796666484794568	-0.133165770832349	-0.00962060335241593	0.125932642619901	0.0330287106208808	-0.109161081884356	0.139284767595958	-0.0827301975943189	-0.24004809433422	-0.0451292273794546	0.330718203668795	-0.11838928233051	-0.0798871612418257	-0.0794736201810314	-0.0107888532416921	0.00738121619213306	0.16496862950359	0.0342473746730293	-0.359054916120277	0.0347423599393231	-0.0418264591072568	-0.20572971150052	0.200329443574992	-0.0962289764381742	0.175133814426773	-0.124565329044133	-0.00691385315925798	-0.141714949127377	0.171377620977328	-0.0792568014274403	0.0478627508611759	0.0397835550338965	-0.186804342647127	-0.0223853245543304	-0.0289157948482864	0.106686471115931	-0.107950387215549	0.0774604136562281	-0.095772627727582	-0.0817022885226675	-0.174923462625328	-0.00631604319002499	-0.0735806130401944	0.000837330279476798	-0.0799120725548309	-0.28166977756559	-0.28226913165706	0.0326520535908715	0.244068579856829	-0.0461211041383687	-0.155721630302342	-0.199134901982461	-0.254059459216827	-0.0897165102559662	0.210397097839804	-0.237399026397049	-0.217627523249164	-0.182563448771831	0.0466035639044724	0.0553716533444668	0.0355318822838319	-0.0043695207391855	-0.0272228723906846	0.338905353470794	0.0912445747507672	-0.0714358558733148	0.0231811883826806	0.0407714544715485	0.113717692579903	0.0405242828812667	0.181948878962666	0.0597855638858195	-0.243521201191056	-0.1410357510856	0.164936927388267
"114"	22	0.135851477520343	0.14755575927645	0.0352637376449701	-0.288304264370509	-0.192521638452131	0.193947192886375	-0.0568035724957026	-0.287477845827179	0.0982075105506873	-0.150983260694751	-0.00941047204638154	0.11698710841566	0.0373858248271076	-0.125767795456677	0.121215970224578	-0.106263625296488	-0.251411626762552	-0.052138853699389	0.332049052918346	-0.0882091595420201	-0.0894655566757857	-0.0741183618963664	0.0286755166803694	0.0142669428037119	0.184610350429813	0.0398671932807885	-0.360442968884343	0.0550896967089883	-0.0571327902167805	-0.218440640839202	0.205767869128753	-0.10721428960718	0.145121981602211	-0.13254434000908	-0.020732513554887	-0.14989255978798	0.162009505713316	-0.0717522134704825	0.0486097519009985	0.0704782449724352	-0.15352943423262	-0.0347196420952231	-0.0460028002076519	0.0849106215167478	-0.0725615868285051	0.0774510042842467	-0.121947145667361	-0.0925871178410253	-0.155908006265731	0.00188665269128053	-0.0316329675090511	0.0313243249369175	-0.0623253475372451	-0.26928756873077	-0.247803840738945	0.0301715434282883	0.231143112962972	-0.0446656087155911	-0.169844458504845	-0.188756193262729	-0.255080600243452	-0.0818165889824705	0.22457314732395	-0.23090614516459	-0.245059595792776	-0.123982209375862	-0.018234603044883	0.0421299454544453	0.0533874253389385	-0.0120883159792496	-0.0153213732674044	0.320418722874307	0.0930994202753737	-0.0710655198011752	0.0222312745583462	0.0364435876983614	0.107748307982844	0.0560112325958788	0.16813589269041	0.0617658075022312	-0.251924528613755	-0.135010689193566	0.152440442878214
"115"	22.125	0.113922821349405	0.170350049382773	0.00784703614624445	-0.262499122890871	-0.196221937574853	0.208364015026743	-0.0560681801729596	-0.203773491574498	0.0575507730791523	-0.149396756530661	-0.0444949597953243	0.113893155361823	0.0406683907720324	-0.155632821549997	0.12910654503452	-0.0886548810529531	-0.242574079308731	-0.048670348963386	0.327592395646036	-0.079929141982553	-0.120713547577565	-0.0630720316239461	-0.0159183948040149	0.0133985968536742	0.187090672424636	0.0273616789740922	-0.359738375428858	0.0670015890434934	-0.0623808852460359	-0.248895604617712	0.194589138800532	-0.095528438345057	0.102324266873936	-0.149864189695483	-0.0148068580222471	-0.151634907762216	0.138276277349468	-0.0646126072226352	0.0446107490551614	0.0627111774941101	-0.148170189619045	-0.0285305254090946	-0.0562070368859973	0.0734626463664445	-0.0940256362821822	0.0825699900763418	-0.126794387233677	-0.0917416427909883	-0.155148418203825	0.00444189295015721	0.0217451904585645	-0.0127713557515026	-0.0891257046492052	-0.26708353930366	-0.255178249073883	0.0292550739976	0.220187248708448	-0.0589064583187689	-0.165958143075168	-0.156432964264549	-0.213793806452062	-0.0988044301554049	0.214281302376402	-0.229671573707142	-0.248606252500665	-0.153162245045211	-0.0401783096441761	0.0961545753248497	0.0512698798132197	-0.0317450709118067	-0.0192660060569881	0.319151295140689	0.0814285416231837	-0.0691614461830967	0.0816193110351148	0.0334822797224544	0.105188450383147	0.0604308925645826	0.18366995655437	0.0578679576898065	-0.263895554482469	-0.138496797296161	0.149700271432353
"116"	22.25	0.117096047369952	0.149360953913722	0.0270032571172385	-0.220393729169379	-0.180600129766388	0.211352567458241	-0.0715750888598843	-0.217906722664886	0.0183739787596717	-0.153506030822043	-0.0755057182626183	0.121695023770721	0.00911284248508935	-0.154692817919129	0.155114260390285	-0.0740656066241075	-0.258160210709249	-0.0518290413426969	0.322346831294206	-0.0627467505805144	-0.0858575776586605	-0.0456418583470224	-0.0160545955225222	0.0213927816212321	0.176945524359029	0.00973400567441246	-0.348141949891198	0.0498626203779195	-0.0654732683077322	-0.259903658206112	0.205083015621991	-0.0887448696577832	0.0739686984522902	-0.198042787286125	-0.00378350256689629	-0.152037436340329	0.137483685311977	-0.075525007131756	0.0477937339911764	0.111557687574988	-0.146083845769345	-0.0250432895239623	-0.044823707974465	0.10462091684114	-0.104144206385982	0.0987916906294019	-0.0986693493374035	-0.10615620173706	-0.144762032266743	-0.0392262654622507	0.0178860909317398	-0.000994524027552111	-0.0654140974959194	-0.260587836972641	-0.287020692530692	0.0106943530930129	0.233909536481209	-0.0683510706169615	-0.18320665293755	-0.169722819407359	-0.186297513241623	-0.121637189504957	0.228212652543132	-0.161278654071932	-0.247969652526093	-0.130524770762004	-0.0480728444932223	0.09395578284824	0.0626035836643351	-0.03107925952617	-0.0166757346679698	0.334245718322001	0.0962289524906294	-0.0646244805041213	0.0717526730585406	0.0673544203545983	0.105581106224959	0.0856201325585863	0.166512509540775	0.0565476091507103	-0.241767091665316	-0.147008338075882	0.182292955856567
"117"	22.375	0.112450492847486	0.170748295041848	0.0299257736786526	-0.237361100687379	-0.129714020365144	0.204819604054513	-0.0799976999055056	-0.226041562453156	0.0385170067189293	-0.146673890616215	-0.0986220804695927	0.126400141984675	0.0606352966791056	-0.157121956379362	0.122685293067966	-0.0984321473333686	-0.232179361917963	-0.0879006164036568	0.332410188083381	-0.0692886996918269	-0.111752499801629	-0.0417220099996866	0.00164942545947101	0.0281810868318609	0.192014825966312	0.0108880116551129	-0.358325672680025	0.0316598968222948	-0.0635610762455234	-0.236255054675359	0.202677083146577	-0.0657117506345403	0.0491953605935847	-0.227155530530552	-0.00669535098658264	-0.146562832794092	0.120446791376626	-0.0823764087198001	0.0587339155997887	0.125876412611665	-0.124745178211701	-0.0323248112327732	-0.0348028032473104	0.140526686186964	-0.101860223245136	0.116489771127685	-0.105937510352097	-0.120011267046614	-0.252377901522153	-0.0753199163647234	0.0298498932844114	-0.00331123855217272	-0.0619341479288833	-0.256227415992783	-0.276372291673342	0.00797621798751257	0.196851743409572	-0.0808851024104148	-0.181344835568493	-0.173475089879906	-0.191783676526595	-0.131064294050287	0.232685745468018	-0.154852262947231	-0.214515244221358	-0.116564550317878	-0.0200359730830178	0.0777857667283287	0.0643793166624397	-0.01543107411445	0.00773937835858411	0.371585634885135	0.072299723008315	-0.0685962031479331	0.0758043862682935	0.0720869527498718	0.0991374642866725	0.0438999072423447	0.214813800144032	0.0599231542783792	-0.233443288217644	-0.132443639084455	0.213543242111846
"118"	22.5	0.12778616357134	0.178901191642646	0.0336726568825439	-0.243041230688135	-0.0847693909737241	0.196945967210497	-0.0962200220287743	-0.23875983764267	0.0396476541752096	-0.154103046714691	-0.0612511022861514	0.111570692883791	0.0729498178598073	-0.158459326247266	0.122153706474146	-0.101873037161312	-0.239310303742809	-0.0535262009762736	0.333078547541434	-0.07015658552861	-0.104327389031036	-0.00431673212703824	-0.00923384410428324	0.0239423009108963	0.213516294078052	0.00814780355210534	-0.361185898863091	0.0478071930601641	-0.0673060029777194	-0.25804906715504	0.202013994630937	-0.0903871134913269	0.0894214012541406	-0.194401755847477	-0.00807013487960768	-0.149801839004976	0.111751171347985	-0.0870998770924638	0.0679115179409213	0.124673140937092	-0.100253851971999	-0.0427094479865783	-0.0307599742935013	0.151902617220668	-0.0916998874738105	0.224338040790022	-0.117837141777219	-0.123632532262801	-0.189143235953934	-0.0785399956468213	0.0354595937592638	0.00396397658107301	-0.0653057470945822	-0.263263119696606	-0.297930719776008	-0.00649726999849205	0.197096937221199	-0.0939575880625623	-0.183317351150987	-0.169874449923843	-0.188797387016797	-0.152228571609311	0.22749075164294	-0.138481243790794	-0.222481388327542	-0.136147639842723	-0.0208451071366494	0.035950959750955	0.130493290694666	-0.00588591934607706	0.00213851503754581	0.355154504121096	0.0692017793646958	-0.0761816645146233	0.0781979738449216	0.070872201405929	0.0981839271120791	0.0353718076438057	0.233024431822934	0.0632600462374546	-0.248736136751801	-0.152696962491747	0.231729495738772
"119"	22.625	0.115499353307828	0.172877897495145	0.0516845019447534	-0.268974687659517	-0.0953413838023582	0.187723169197125	-0.0806286890434715	-0.24245261646687	0.0391741784437137	-0.164965004460243	-0.0610739952027913	0.0767569641267459	0.0657959035286293	-0.154932518386281	0.12827297180243	-0.110952750107938	-0.232653435720729	-0.0491645291599837	0.330510114046807	-0.0797376016605397	-0.121947914371811	0.0333349691200519	-0.0124116741345449	0.0293079281450803	0.197610968463211	-0.00639985598752237	-0.340445915564357	0.0298369441537273	-0.0788249881442499	-0.241018792694729	0.201866796234721	-0.0230953972638901	0.143088316981474	-0.225690086034075	0.00356056259924547	-0.169330101837615	0.118901243204843	-0.0961186740536541	0.0645402510346212	0.146555044069455	-0.0925205783790168	-0.0664248723887206	-0.0336354806656852	0.0883840430628212	-0.0999417936825771	0.232288546453829	-0.173548096323137	-0.132565844639449	-0.204245746733151	-0.0405636590490106	0.0869795675321313	-0.0391281530280981	-0.0697441969946628	-0.278314946347879	-0.268789432136691	-8.42224469575507e-05	0.194292278661139	-0.0891135976298893	-0.193182640675271	-0.169182534020228	-0.197692815561108	-0.14602852823374	0.190889873458416	-0.152408618023071	-0.235632621207273	-0.126102533546047	-0.0318751090165872	0.047107019440876	0.117879991020756	0.0183440877885171	0.0203589409657958	0.353130344422062	0.0851592990178341	-0.0697688837370672	0.126897851459084	0.0855430797984572	0.107614407124479	0.0230648927992406	0.234875472181762	0.0594091983739403	-0.260493905612414	-0.159830021640836	0.214401405669409
"120"	22.75	0.141773472364458	0.172769098775714	0.035666010905651	-0.256256681349519	-0.127256863406079	0.177051363634036	-0.0759225747849414	-0.227398507242325	0.0293804606860931	-0.199180164773112	-0.0399948679044522	-0.00425101756242201	0.0524473567642362	-0.112382262720206	0.175505752199295	-0.0913510119262816	-0.222737213533687	-0.0202038551731383	0.32299353563356	-0.0784925132084609	-0.0954724560169881	0.0252257612377674	0.015041718386557	0.0342782045203051	0.187172469228914	0.00357385478761202	-0.329240912057149	-0.0291132767865554	-0.0354036156749124	-0.180211288464225	0.186965122547129	0.0455082307067274	0.1449888242744	-0.189704319234058	-0.00754766132996031	-0.134421108974677	0.145916893503746	-0.0931699059507941	0.0689464823694876	0.096735209477294	-0.0997998044214539	-0.0436370868872217	-0.0347306753829297	0.165265741320992	-0.0921560983469304	0.199430652171349	-0.202040608729917	-0.137394504588566	-0.0967049356310053	-0.0812856476989176	0.0413220471387801	-0.0682063787011319	-0.0816770415654506	-0.27671857242501	-0.270724949889851	-0.0047229037396428	0.222738775119614	-0.0978159817599757	-0.199927974216798	-0.175753775353314	-0.186686472796884	-0.123083623847293	0.181723505035362	-0.149402203980694	-0.276707742149012	-0.132758035620681	-0.0155278527650316	0.0259788190656434	0.129723223709272	0.00215526671947633	0.00974583503056375	0.343951426601707	0.0941502394625233	-0.076953777450442	0.0974334687823682	0.129013853123454	0.113288655656509	-0.00314037430218693	0.22654997853407	0.0594827770764035	-0.268533568290278	-0.168248385185855	0.202617540901463
"121"	22.875	0.180865570082277	0.171699463880377	0.0596643233927692	-0.2361376919648	-0.131740342197344	0.179433247253534	-0.0626779678001138	-0.221046725376635	0.0381913268354541	-0.194377471870047	-0.0593756543880101	0.0245983280276626	0.024376957864439	-0.0581198283347112	0.120928901241249	-0.107793251943627	-0.255366509574829	-0.00926266630201563	0.326103769213944	-0.095925518364482	-0.0868438621442738	0.0240440065463674	0.0181042487636863	0.0240886547982294	0.169321582609627	0.00306029578507776	-0.331915636311899	-0.0575126908645121	-0.0674063162005532	-0.150807796187055	0.210774632324996	0.0584775697270206	0.149649151599195	-0.215276344686618	-0.0181972423229151	-0.114955665165596	0.00159275500609386	-0.0783231360470225	0.0712417147706178	0.127666273449142	-0.0787608912992221	-0.03038885218595	-0.0555995757879777	0.171822245841433	-0.0823281980018983	0.214263184928082	-0.108997176800821	-0.126224089997176	-0.0662598159415478	-0.0840274856225879	0.0224320453229412	-0.0825185835186435	-0.0419240705040094	-0.27486673643155	-0.26498343977233	-0.00794868728869112	0.198698735633442	-0.0981936420123749	-0.189950249735804	-0.181602095811248	-0.182175091670208	-0.120152610173869	0.169685843399186	-0.178379180330548	-0.161548610011351	-0.131923297451411	-0.0190479215532968	0.059042654105014	0.128869870551896	0.0728993722581079	0.0547328477668276	0.357307493956989	0.0864223052867536	-0.0805651479424317	0.139960906278827	0.146191648757788	0.114113374568773	-0.00562267137432472	0.222848610787712	0.0556983474429862	-0.264193983832825	-0.186149181941088	0.200903114819328
"122"	23	0.174593597303748	0.188483883570881	0.036273441414691	-0.194536821504065	-0.129796723789193	0.179710494290716	-0.0540042136328081	-0.246202174559125	0.0776883168416344	-0.18807012596329	-0.0537470043548682	0.0283455216058051	-0.0123477930818319	-0.0633457792769253	0.120955020773078	-0.111330289732475	-0.276327127111375	0.00756338229847497	0.326829778422698	-0.0990980789688291	-0.0410052947389222	0.020739609626483	0.0250165335776423	0.0176130388971014	0.152505907588155	-0.0107624676708474	-0.32816083691195	-0.0498560915866171	-0.0994659566105609	-0.169211656240337	0.152678518728683	0.0637574114158273	0.155179180413572	-0.219216562813843	-0.0106413780721199	-0.0723735901215342	0.121633003692864	-0.0752106658088789	0.0773098686522046	0.12814838909323	-0.136929209561702	-0.0287612856391746	-0.0694141615317766	0.123113852562543	-0.0659868255246621	0.247212443093566	-0.107305602172614	-0.132577826506614	-0.0489657664716334	-0.0811772342844855	0.025022789472648	-0.0204994704277141	-0.0586585925721688	-0.269494516621531	-0.275573658815891	0.0111262867538113	0.198335825348281	-0.0945633068297511	-0.202791127084905	-0.174958640380377	-0.147579468179887	-0.117615298991059	0.15972582075612	-0.179255033312979	-0.197288396414165	-0.121422116634689	-0.0280016436242742	0.0355210990414612	0.1286475502798	0.0732651887116397	-0.0168140484444599	0.351143876620853	0.0940561977757734	-0.0787865444593999	0.0630398012586498	0.12115883490795	0.121253557248913	-0.0148274796428459	0.220451135337653	0.0354528008526826	-0.260182274388164	-0.170423290613872	0.229022756701496
"123"	23.125	0.174212242738885	0.189566638332637	0.0390366780905851	-0.224497814191647	-0.116206578560364	0.178275018450491	-0.0644461934247852	-0.237780886042388	0.0661484806776677	-0.207714801823861	-0.0358107054537704	0.0291432623333759	-0.0650953360910091	-0.0588509439230733	0.12022637054508	-0.113803596710312	-0.263087387214658	-0.019564032096881	0.328337276990795	-0.104837970856005	-0.053264000489095	0.0750934123532187	-0.0115761538023633	-0.0105189074921384	0.141060589598062	0.0207630427784481	-0.329740781652457	-0.0527283070380109	-0.131028711107871	-0.160934828805409	0.193591633251793	0.0678675038553566	0.151609009434042	-0.219119165251434	-0.0165321125241335	-0.0881719194339384	0.125984436438411	-0.0748171975650167	0.059363815216361	0.121388236750676	-0.164117352029441	-0.032229197604235	-0.0685129765986989	0.107267934328114	-0.0685291369130944	0.2863345864667	-0.0827555212682391	-0.14319387622558	-0.0243459995569632	-0.0695693682164388	-0.0102976930879647	0.00134932126477885	-0.0482161533195036	-0.271738011567268	-0.266072989809382	0.077166249727747	0.198037591896805	-0.11064501979988	-0.169350845818749	-0.226084474387545	-0.096179192679104	-0.105197987674483	0.169726348898083	-0.193362319135569	-0.24263413880248	-0.103747354899784	-0.0396760834042643	0.0475272834034485	0.111949541709005	0.0711649771082895	-0.00299399807020066	0.343774845490777	0.0976357728541866	-0.00134404720719806	-0.0209787703890006	0.125730837571678	0.127178705770617	0.0201846824949148	0.231972074986944	0.0445642298872128	-0.254831072738535	-0.149339131789359	0.220027614978638
"124"	23.25	0.149000688859983	0.167047821219452	0.0395651879234137	-0.178600676555223	-0.108150215719618	0.191921238835491	-0.024838788106347	-0.240429903996073	0.0667256574488394	-0.203831428915585	-0.0196903269441214	0.0210600865004399	-0.0726483343735465	-0.0459820033349018	0.0461027148340713	-0.120417202971468	-0.237179118065433	-0.0235257671234966	0.319241023340443	-0.10923741193766	-0.0473915289208803	0.13369867544916	-0.0153857616723223	-0.0172588084669359	0.127586461062847	0.0379246913069583	-0.322258070847153	-0.0523961510442697	-0.0709253111884453	-0.156404165772687	0.181650253353203	0.0695701242467422	0.130423634849314	-0.216699191610278	-0.0303543400547194	-0.0791387987961783	0.121011137601746	-0.0601121709160499	0.0679889774072883	0.108263569059413	-0.120822285566714	-0.00987436254900782	-0.0704697775369097	0.105093631234115	-0.0719849050472076	0.289863441655431	-0.0905108785692185	-0.0905145163761581	0.00222913306117016	-0.0851010207946397	0.0289176131522318	0.00933070473019051	-0.0608539449569473	-0.260902332835473	-0.253104596729511	0.0830887079347923	0.156652879087987	-0.131063554011071	-0.190674300153071	-0.289554891691923	-0.123131953179495	-0.108464637281586	0.204571992628076	-0.206734566568116	-0.195244132178806	-0.136193267045253	-0.0291201889380063	0.0280906376118745	0.0900589976885405	0.0981203959906242	0.00512639189513048	0.372001020581001	0.0906556376998569	0.0117241471932895	-0.00715476015710489	0.117821481526065	0.129614445333996	-0.00633263902191578	0.212447273395922	0.0484731555746199	-0.232878899826096	-0.14073037860025	0.231723784491743
"125"	23.375	0.113342310841908	0.182243778242234	0.0232214399343698	-0.141089068282631	-0.0940603243070076	0.199125903166201	-0.0204707230912595	-0.2301121039716	0.0702346375587677	-0.218058227974534	-0.058072768392281	0.0332865967995083	-0.0867778627615971	-0.052155012149847	0.0306205323278369	-0.146662502755047	-0.218496790375147	-0.0100777774422088	0.334637550996073	-0.0906860165865675	-0.0505085666870104	0.0780050071178311	-0.0247228005594984	0.00714169037419788	0.121605104924439	0.0472708280741301	-0.304057232226171	-0.0524667545134675	-0.159170014479132	-0.117618930724066	0.132668937277991	0.0690994308322563	0.168502850177209	-0.191660369671021	-0.0211304735857176	-0.0644444874524524	0.124545166420033	-0.0432788752594876	0.0693078059556397	0.148416527511396	-0.158758976819828	-0.0248282559337537	-0.0843359238053379	0.126128608086727	-0.0776954497321079	0.294193256882267	-0.0900319918305736	-0.108917411080267	-0.063224328098109	-0.102912829240881	0.0216639027762277	0.00824203083703843	-0.0601236994601285	-0.249817533714868	-0.277163445234452	0.0816053035959522	0.119062167835306	-0.113271110074016	-0.237391711586046	-0.281751272416257	-0.132898883264687	-0.119749751024428	0.17831064671977	-0.20699823008097	-0.177137781918493	-0.110809396970774	-0.0206527882124748	0.0553376173994699	0.102586751900654	0.0450393023887146	-0.0101099658050298	0.337842406988426	0.0774703885329151	0.00568994243273697	0.00927078870074884	0.139985217288548	0.128808215079722	-0.0460338350918775	0.184759154668601	0.0534436054773672	-0.216311356690236	-0.153018160873987	0.240185069184938
"126"	23.5	0.123070611674577	0.18142096615702	0.0438757594429544	-0.0931835294526448	-0.0771393898181942	0.199741881773514	-0.0477542081768755	-0.16303992924724	0.0752555170303452	-0.211658569101481	0.00847935290799165	0.0405028046344169	-0.0592910244097585	-0.0506171567709095	0.0241230344919539	-0.0547153996747989	-0.228260321637366	0.00256225703809314	0.325088718401222	-0.0953295636354801	-0.0541041509700306	0.0761917261963907	-0.0276245546922357	0.0153759927847689	0.11159038000639	0.0428702718533481	-0.318077844916327	-0.0624747361749003	-0.149557692245066	-0.136929162153776	0.0774003146081334	0.0731213537971625	0.116007151080731	-0.215544714910951	-0.0321657104180554	-0.129870007418541	0.128680055983001	-0.0482966110706551	0.0665211157823319	0.193819039937733	-0.126628107722335	-0.0251814653371672	-0.0596979386121033	0.120446171762054	-0.0886579029999552	0.293337003086387	-0.0928884652543793	-0.102473303181903	-0.0535664936209857	-0.101827082955205	0.035169023125871	0.030985705089522	-0.0208406969741256	-0.276844768378242	-0.278918986044532	0.0737593443715562	0.0822585424404438	-0.144415701456903	-0.240246588239979	-0.274414146231317	-0.123962287108992	-0.11024055045074	0.202006194305467	-0.226599463155599	-0.189705100936309	-0.123314830497056	-0.0284416267453026	0.0386078324872858	0.0741330846707214	0.0509105184164299	0.0294427300282046	0.362494033299107	0.076657997748708	-0.0106296299819881	0.0036900061280097	0.140044365287552	0.135013479621859	-0.00311279193401975	0.19306288651662	0.0635949323016282	-0.200858701518942	-0.158228160936623	0.272696004851414
