2.3058,0,0.024536,6.2576e-07,1,0.058203,4.2124e-06,0.92776,0.0060213,1.9518e-06,0.99036,0.011828,1.1575e-06,0.99139,0.027784,1.213e-06,0.97827
2.3559,0,0.025962,3.5055e-06,0.9998,0.052887,2.9887e-07,0.92931,0.010333,2.4488e-06,0.99079,0.011748,1.2443e-06,0.99139,0.022508,1.5462e-06,0.97143
2.406,0,0.026331,2.1853e-06,0.99155,0.054062,4.4985e-06,0.92554,0.0027627,1.4289e-06,0.99085,0.0090904,1.1937e-06,0.98948,0.025638,3.2008e-06,0.97394
2.4561,0,0.029366,2.6456e-06,0.99501,0.054145,2.7199e-07,0.92926,0.002529,1.1257e-07,0.98994,0.0040501,3.4186e-06,0.99223,0.022254,7.2847e-06,0.97565
2.5063,0,0.028855,5.3002e-06,0.99159,0.055808,5.697e-06,0.93149,0.00014827,5.7842e-07,0.99123,0.003854,1.8054e-06,0.99425,0.024774,3.1853e-07,0.98157
2.5564,0,0.024655,2.9694e-07,0.99272,0.054426,7.1204e-06,0.92765,0.0048017,2.5339e-06,0.99144,0.0071661,0,0.99498,0.028481,1.6876e-07,0.97603
2.6065,0,0.022223,1.0975e-06,0.98902,0.050539,7.5311e-06,0.93073,0.0024454,3.6585e-06,0.99034,0.010924,6.916e-07,0.99383,0.031263,3.4269e-06,0.97319
2.6566,0,0.023924,3.4279e-06,0.98967,0.047334,7.8053e-06,0.94247,0.0019578,1.2616e-06,0.98454,0.013392,5.0969e-07,0.99432,0.035443,3.4766e-06,0.97573
2.7068,0,0.024013,2.0894e-07,0.98666,0.046482,5.4204e-06,0.9462,0.00055477,4.7827e-06,0.98162,0.0062097,1.7537e-06,0.99468,0.039191,7.0633e-07,0.97892
2.7569,0,0.022414,1.7679e-08,0.99115,0.052476,3.7395e-06,0.94715,0.0035587,2.8202e-06,0.98589,0.0086914,2.2332e-06,0.99554,0.035415,7.8542e-07,0.97971
2.807,0,0.024677,1.8642e-06,0.99129,0.052885,4.2136e-06,0.94434,0.0034953,1.1073e-06,0.98299,0.0087432,2.7375e-06,0.99893,0.030995,3.8175e-07,0.97909
2.8571,0,0.026316,3.8814e-06,0.99085,0.045633,4.7976e-06,0.9388,0.008373,1.1265e-06,0.98645,0.0075496,2.8927e-06,0.99953,0.033581,2.6841e-07,0.98632
2.9073,0,0.02618,2.372e-06,0.98562,0.048015,2.5544e-06,0.93754,0.0080901,2.8085e-06,0.98461,0.0059375,6.2317e-07,0.99844,0.033461,8.4379e-07,0.9888
2.9574,0,0.028606,3.9347e-06,0.98162,0.052562,1.6717e-06,0.93602,0.002186,5.5092e-08,0.98325,0.011586,6.1288e-06,1,0.033719,1.013e-06,0.99185
3.0075,0,0.032635,3.8662e-06,0.97431,0.055112,6.1397e-06,0.93117,0.0043367,3.8119e-07,0.98665,0.011648,6.2104e-06,0.99487,0.033981,3.6941e-06,0.98801
3.0576,0,0.025815,2.2103e-06,0.98039,0.050109,1.6212e-06,0.93315,0.001672,4.2562e-07,0.9845,0.014297,1.456e-06,0.98426,0.034878,1.6919e-06,0.99093
3.1078,0,0.020022,1.3841e-06,0.98703,0.053752,4.1704e-06,0.93946,0.0027433,2.4614e-07,0.98337,0.012125,6.8205e-07,0.97962,0.033723,3.0732e-07,0.99552
3.1579,0,0.020568,2.7363e-06,0.98247,0.049554,3.6077e-06,0.94474,0.0037158,8.1596e-08,0.98398,0.013871,4.5564e-07,0.98375,0.036709,1.034e-06,0.99888
3.208,0,0.016111,6.9842e-07,0.97615,0.047631,1.5949e-06,0.9508,0.00018215,0,0.98523,0.007531,1.2389e-06,0.98126,0.032057,6.2377e-06,0.99591
3.2581,0,0.017568,1.5952e-06,0.98083,0.048505,2.9413e-07,0.95116,0.0038805,2.1548e-06,0.98791,0.0050482,6.5202e-07,0.98003,0.029346,5.1511e-06,0.99396
3.3083,0,0.011834,1.5969e-06,0.98419,0.044012,5.482e-06,0.95584,0.00017593,1.9066e-07,0.98995,0.0058168,1.9363e-06,0.98061,0.026739,8.4651e-07,0.98345
3.3584,0,0.0068953,2.4441e-06,0.99003,0.040825,8.0481e-06,0.95682,0.0018154,0,0.99498,0.0067322,3.9375e-06,0.97708,0.032348,3.4343e-06,0.98315
3.4085,0,0.0033391,2.5278e-06,0.98747,0.043041,5.7163e-06,0.95455,0.0013501,1.9483e-06,0.99479,0.0093144,2.7463e-07,0.98171,0.036559,3.7462e-06,0.98084
3.4586,0,0.0017923,1.0856e-07,0.98501,0.039256,2.5386e-06,0.95603,0.0031953,2.7473e-06,0.99532,0.00020934,1.4303e-06,0.98313,0.034446,0,0.98206
3.5088,0,0.0036666,5.1233e-06,0.9839,0.036463,4.8688e-06,0.95287,0.0036943,6.2509e-07,0.99512,0.00027374,7.9728e-07,0.98347,0.031963,5.9259e-07,0.98123
3.5589,0,0.0016126,9.64e-07,0.97886,0.033504,5.1475e-06,0.95575,0.0015516,3.7594e-06,0.99717,0.00092623,4.5547e-07,0.98432,0.031671,5.1975e-07,0.97949
3.609,0,0.0042639,1.6183e-06,0.98138,0.03653,5.0705e-06,0.95132,0.00056037,1.7379e-06,0.99848,0.0086461,0,0.99044,0.032088,1.0099e-06,0.97839
3.6591,0,0.00079173,3.1323e-06,0.98434,0.032182,9.2827e-07,0.94419,0.0072915,4.1608e-07,0.99491,0.0089919,2.8107e-06,0.98384,0.035357,9.7989e-07,0.97811
3.7093,0,0.0023772,2.2764e-06,0.98402,0.034277,9.9181e-07,0.94204,0.0085727,3.0079e-06,0.99121,0.012106,1.3429e-06,0.98256,0.033789,0,0.98107
3.7594,0,0.0044304,3.2217e-07,0.98209,0.032683,2.1969e-07,0.94536,0.007086,3.425e-06,0.98532,0.014476,7.2599e-07,0.98673,0.037217,2.1145e-07,0.97842
3.8095,0,3.1547e-05,1.6597e-06,0.98152,0.03128,2.1745e-06,0.94596,0.0077283,3.8079e-06,0.98942,0.019111,0,0.99246,0.036782,8.3666e-07,0.98412
3.8596,0,0.0031314,3.2529e-06,0.97774,0.034891,1.905e-06,0.94171,0.0079719,4.0515e-06,0.99012,0.017325,3.2675e-06,0.99452,0.034208,2.2042e-06,0.97804
3.9098,0,0.001445,1.6219e-06,0.9756,0.037064,4.1178e-07,0.94274,0.0088918,1.9521e-06,0.99261,0.023264,1.0963e-06,0.99216,0.026958,0,0.97248
3.9599,0,0.0070476,2.0663e-06,0.97784,0.043862,7.5263e-07,0.94245,0.014721,2.2316e-06,0.99643,0.023681,0,0.99144,0.032139,1.3945e-06,0.97797
4.01,0,0.0040457,3.8346e-06,0.98073,0.043679,1.7321e-06,0.94184,0.012485,3.5075e-06,0.99615,0.026052,4.742e-06,0.99735,0.036166,6.1257e-07,0.97871
4.0602,0,0.0069722,1.2491e-06,0.9819,0.040592,3.3767e-06,0.94262,0.01253,0,0.99845,0.028604,5.125e-06,0.99835,0.036123,0,0.97523
4.1103,0,0.0024399,4.6779e-07,0.98699,0.034417,6.1923e-07,0.94431,0.013585,4.9616e-07,0.99975,0.0273,1.5255e-06,0.99985,0.039312,1.6057e-06,0.9779
4.1604,0,0,5.1049e-06,0.9823,0.036338,1.8973e-06,0.94213,0.011497,2.356e-06,0.99675,0.031082,1.2371e-06,0.99436,0.03811,1.5073e-06,0.97571
4.2105,0,0.00040984,2.8832e-06,0.98167,0.039221,2.8408e-06,0.94222,0.011444,0,0.9943,0.0308,2.4137e-07,0.99638,0.037693,4.135e-07,0.98109
4.2607,0,0.0077933,1.3583e-06,0.97914,0.041711,6.1027e-06,0.94485,0.014157,5.5965e-07,0.99392,0.029635,4.672e-06,0.99319,0.034609,9.7325e-07,0.97829
4.3108,0,0.0025027,1.0802e-06,0.98585,0.045463,2.0242e-06,0.95082,0.018753,1.0373e-06,0.98808,0.02452,7.109e-07,0.99409,0.042308,4.7707e-06,0.97652
4.3609,0,0.0027445,4.8108e-06,0.98372,0.041232,3.6618e-06,0.95299,0.018509,2.4139e-06,0.98863,0.019548,1.1009e-06,0.99835,0.036852,2.6392e-06,0.97841
4.411,0,0.00070759,0,0.98112,0.044486,4.202e-06,0.95637,0.025095,1.5805e-06,0.98886,0.022086,1.1516e-06,1,0.036688,6.2514e-08,0.98099
4.4612,0,0,7.5524e-07,0.97789,0.044956,2.3596e-06,0.95737,0.020014,3.9334e-07,0.98965,0.016674,6.9565e-07,0.99929,0.036742,1.1143e-06,0.98307
4.5113,0,0.0033517,1.3539e-06,0.97375,0.049589,8.3292e-07,0.95765,0.016585,3.8353e-06,0.98803,0.015205,2.7264e-06,0.99816,0.04411,2.054e-06,0.98076
4.5614,0,0.00087024,1.5914e-06,0.97383,0.04919,2.0536e-06,0.95887,0.018439,3.7041e-07,0.99057,0.013891,2.3712e-07,0.99594,0.046231,3.0319e-06,0.98227
4.6115,0,0.00055798,1.4866e-06,0.97117,0.052803,6.6872e-06,0.96045,0.018064,2.3495e-06,0.99342,0.012218,3.8124e-07,0.99861,0.046274,9.3029e-07,0.97982
4.6617,0,0.001696,4.1344e-06,0.97183,0.049146,5.0984e-06,0.96616,0.01788,2.6376e-06,0.99419,0.012774,1.3884e-06,0.99863,0.040154,1.1923e-06,0.98502
4.7118,0,0.0029049,5.9197e-07,0.97029,0.050476,5.3611e-06,0.96222,0.022866,4.7084e-06,0.99258,0.011013,9.0003e-07,0.99489,0.029605,1.4845e-07,0.98952
4.7619,0,0.0040209,2.3602e-06,0.97129,0.051165,4.1448e-06,0.9612,0.024871,0,0.9847,0.012184,8.581e-07,0.99526,0.031814,2.4466e-06,0.9899
4.812,0,0.0098791,1.6011e-06,0.97005,0.047623,3.6604e-06,0.96013,0.035167,0,0.98774,0.015657,3.7763e-06,0.98558,0.034686,0,0.98348
4.8622,0,0.012585,1.7355e-06,0.97081,0.04597,3.8709e-06,0.95476,0.032132,1.2352e-06,0.98803,0.015806,1.6009e-06,0.98674,0.033054,6.4566e-07,0.97856
4.9123,0,0.016951,2.1313e-06,0.97007,0.037906,1.247e-06,0.95298,0.035772,0,0.98758,0.018694,3.3514e-07,0.98583,0.033274,1.6409e-06,0.97401
4.9624,0,0.016469,9.1059e-07,0.97061,0.039279,2.2797e-06,0.95588,0.036478,0,0.98665,0.018931,4.1773e-07,0.98908,0.030375,4.0535e-07,0.97537
5.0125,0,0.015612,1.7858e-07,0.96988,0.035052,4.6769e-06,0.94922,0.033147,2.4204e-06,0.98875,0.014081,4.4369e-07,0.98555,0.026216,5.1105e-07,0.97284
5.0627,0,0.0094831,4.8616e-06,0.96657,0.031689,7.5628e-06,0.95131,0.032399,3.6225e-07,0.98682,0.017352,0,0.99082,0.030382,4.3716e-06,0.97348
5.1128,0,0.0070037,2.7378e-06,0.96352,0.028618,1.7151e-06,0.95157,0.033275,2.297e-06,0.98243,0.014729,0,0.99171,0.030553,4.3588e-06,0.97583
5.1629,0,0.0054796,1.1266e-07,0.96388,0.029714,1.1537e-06,0.94902,0.034519,0,0.98392,0.013054,2.3948e-06,0.99339,0.03315,1.5905e-07,0.97768
5.213,0,0.0070115,8.217e-07,0.96311,0.032627,1.5541e-06,0.9473,0.03532,9.4608e-07,0.98095,0.013437,2.3721e-08,0.99802,0.035754,2.261e-06,0.96999
5.2632,0,0.0061579,1.8184e-06,0.96183,0.03634,1.5093e-06,0.94093,0.035632,4.7512e-07,0.98563,0.018328,2.8521e-07,0.9914,0.04077,9.3692e-07,0.97458
5.3133,0,0.0041579,0,0.96194,0.038113,1.7844e-06,0.94533,0.033373,1.6973e-06,0.98296,0.020603,5.3429e-07,0.99088,0.040394,3.231e-06,0.9766
5.3634,0,0.0037327,2.0268e-06,0.96083,0.03695,3.6281e-08,0.94588,0.026635,1.2405e-06,0.98086,0.02408,2.828e-06,0.99238,0.039229,5.838e-07,0.97513
5.4135,0,0.0090692,1.046e-06,0.95926,0.040023,2.8823e-06,0.94421,0.031084,5.9117e-07,0.98068,0.020581,2.7991e-06,0.99012,0.03718,9.2384e-07,0.97588
5.4637,0,0.0011948,2.8977e-06,0.96396,0.039367,1.8596e-06,0.94511,0.029061,5.7263e-07,0.98501,0.022428,4.0765e-07,0.98769,0.036965,1.4369e-06,0.977
5.5138,0,0.0069062,9.6825e-08,0.96104,0.040361,0,0.95257,0.028763,9.7245e-07,0.98478,0.019342,4.9982e-07,0.987,0.034338,5.521e-06,0.97827
5.5639,0,0.0089305,9.5114e-08,0.96735,0.044381,3.4978e-07,0.94983,0.031143,6.4665e-07,0.98136,0.019695,0,0.99297,0.034754,1.3764e-06,0.98036
5.614,0,0.0054533,2.7882e-06,0.96612,0.045743,5.683e-06,0.94966,0.033396,8.4011e-07,0.98286,0.019319,1.1225e-07,0.99553,0.035428,9.9798e-07,0.97776
5.6642,0,0.0056974,2.1778e-06,0.96712,0.043116,9.3231e-06,0.95103,0.026005,7.6008e-07,0.98483,0.016729,3.7332e-07,0.99894,0.034087,2.2808e-06,0.97873
5.7143,0,0.0038618,8.4854e-07,0.9675,0.045022,7.7418e-06,0.94581,0.023418,2.3269e-06,0.98849,0.013279,3.0198e-06,1,0.038217,5.6582e-06,0.97515
5.7644,0,0.0073242,5.4274e-07,0.96596,0.04452,8.978e-06,0.94866,0.023874,2.1093e-06,0.98859,0.011182,2.4461e-06,0.99849,0.038143,6.2197e-06,0.98023
5.8145,0,0.010087,9.3309e-07,0.96187,0.046871,8.6693e-06,0.94913,0.026483,7.3969e-07,0.98951,0.0095938,1.0054e-06,0.99825,0.035535,3.9589e-06,0.97842
5.8647,0,0.011414,4.4759e-06,0.95733,0.044703,5.558e-06,0.94886,0.029797,2.9188e-06,0.99238,0.0041838,2.9565e-06,0.99704,0.030865,2.5663e-06,0.97792
5.9148,0,0.013365,2.1743e-06,0.95355,0.046386,3.2738e-06,0.94802,0.028598,5.0812e-06,0.98812,0.0035147,4.6685e-07,0.99346,0.032449,2.8729e-06,0.97346
5.9649,0,0.014208,3.7986e-06,0.95335,0.047994,3.4124e-06,0.95078,0.028462,1.891e-06,0.99172,0.00015978,1.0371e-06,0.99489,0.034754,2.585e-06,0.97371
6.015,0,0.013656,1.1047e-06,0.95175,0.049791,1.0684e-06,0.94766,0.027384,5.4052e-08,0.99085,0.0066795,1.7737e-06,0.99522,0.035608,2.102e-06,0.97644
6.0652,0,0.014416,1.5298e-06,0.95196,0.050863,4.4321e-06,0.94711,0.028946,8.1134e-07,0.99302,0.0089673,7.1074e-07,0.99168,0.035982,2.9115e-07,0.97186
6.1153,0,0.011743,9.6966e-07,0.95457,0.049846,4.1061e-07,0.95106,0.028103,9.5099e-07,0.98932,0.0080216,6.2951e-07,0.98476,0.033945,2.6321e-06,0.97314
6.1654,0,0.010602,3.481e-06,0.953,0.05603,1.7731e-06,0.95674,0.033161,1.6309e-06,0.98965,0.011586,2.2047e-06,0.98521,0.031834,2.7836e-06,0.97907
6.2155,0,0.0047179,7.2959e-06,0.94579,0.05464,6.159e-06,0.95905,0.036803,5.8542e-07,0.98653,0.016619,7.0573e-07,0.98807,0.027849,8.5047e-07,0.98312
6.2657,0,0.00687,1.6352e-06,0.94922,0.054736,5.133e-06,0.9554,0.03564,2.5638e-07,0.98108,0.018282,9.143e-07,0.99047,0.018704,2.5305e-06,0.98774
6.3158,0,0.014863,5.8205e-07,0.95611,0.052647,2.1873e-06,0.95205,0.032339,1.303e-06,0.98483,0.013875,1.3885e-06,0.98934,0.020555,2.891e-06,0.98803
6.3659,0,0.016653,1.4136e-06,0.95682,0.052953,5.5371e-06,0.95051,0.030645,1.7664e-06,0.98328,0.013546,8.9122e-08,0.99108,0.019838,2.4236e-06,0.98519
6.416,0,0.016989,7.7452e-08,0.95162,0.053707,9.2758e-06,0.95222,0.030213,9.9572e-07,0.98349,0.017104,0,0.99317,0.017927,4.2173e-06,0.98381
6.4662,0,0.020385,0,0.9538,0.051588,1.0359e-05,0.95237,0.035214,8.3541e-07,0.98478,0.01754,1.7275e-07,0.99313,0.014684,3.6297e-06,0.98867
6.5163,0,0.02009,8.6899e-07,0.95247,0.051255,4.5719e-06,0.95194,0.034375,9.096e-07,0.98379,0.016792,5.1604e-06,0.99542,0.0083072,3.3488e-07,0.98611
6.5664,0,0.022418,6.5864e-06,0.94818,0.051318,2.5829e-06,0.94764,0.034766,2.3268e-06,0.98663,0.0088625,2.8017e-06,0.99542,0.010646,5.5483e-07,0.98608
6.6165,0,0.016684,5.8432e-07,0.94735,0.05203,2.3015e-06,0.94911,0.034457,3.1441e-06,0.98932,0.011169,8.3577e-07,0.99226,0.013874,1.6472e-06,0.98329
6.6667,0,0.016701,9.2112e-07,0.94979,0.046773,2.0656e-06,0.95277,0.030721,1.1841e-06,0.99349,0.013536,2.5628e-06,0.992,0.010753,3.3695e-08,0.98484
6.7168,0,0.015638,4.6486e-06,0.94952,0.049018,3.9643e-06,0.95216,0.03078,4.4745e-07,0.99323,0.015011,1.8468e-06,0.98562,0.0149,1.072e-06,0.98486
6.7669,0,0.01435,1.6151e-06,0.95545,0.045773,9.7085e-06,0.95574,0.036004,1.4567e-06,0.99623,0.01505,7.6984e-07,0.98944,0.01643,2.7407e-06,0.98531
6.817,0,0.019486,0,0.95134,0.045182,1.2565e-06,0.95128,0.035193,1.5049e-06,0.99428,0.015024,9.4309e-08,0.98407,0.017401,4.0357e-07,0.9807
6.8672,0,0.019861,1.0074e-06,0.95399,0.04105,5.1929e-06,0.9586,0.035592,4.7173e-06,0.99795,0.01564,2.3055e-06,0.98487,0.020691,7.1616e-07,0.98078
6.9173,0,0.019327,3.306e-06,0.95611,0.038165,6.2436e-06,0.95991,0.028245,3.5241e-06,0.99589,0.013754,3.414e-06,0.98187,0.021802,6.8271e-07,0.98018
6.9674,0,0.012795,1.6544e-06,0.95968,0.040459,1.93e-06,0.96296,0.026506,0,0.99424,0.024064,2.6293e-06,0.9852,0.022472,1.281e-06,0.97617
7.0175,0,0.0030798,3.3535e-06,0.95694,0.035703,1.1633e-06,0.95608,0.021215,4.5025e-07,0.99011,0.020184,2.6496e-06,0.98218,0.018069,2.576e-07,0.97802
7.0677,0,0.00019707,0,0.95234,0.039117,0,0.95631,0.022534,4.3176e-06,0.99057,0.026907,3.0902e-06,0.98324,0.021494,0,0.98081
7.1178,0,0,1.9128e-06,0.95437,0.032784,1.8091e-06,0.95956,0.022156,3e-06,0.9944,0.026451,1.0173e-06,0.98247,0.025256,3.7502e-06,0.98145
7.1679,0,0.003148,6.8219e-07,0.95121,0.033836,3.2169e-06,0.95854,0.019344,2.9813e-06,0.98982,0.028389,1.1269e-06,0.9866,0.023876,4.1581e-06,0.98229
7.218,0,0,0,0.95469,0.037175,8.6515e-08,0.96025,0.021313,1.0837e-07,0.98619,0.027827,2.5967e-06,0.98974,0.017755,2.2492e-06,0.97963
7.2682,0,0,6.0869e-07,0.95889,0.041287,1.1666e-06,0.96209,0.019161,6.8005e-08,0.98067,0.030649,2.5333e-06,0.9882,0.017668,1.1412e-06,0.98235
7.3183,0,0.0021311,1.4858e-07,0.96221,0.039452,3.3796e-06,0.96037,0.02066,1.6068e-06,0.98089,0.031312,0,0.99237,0.020241,4.161e-06,0.97396
